disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
ebola,combined,20,0.0042,13.0,12.0,48.0,212.8,42.0,1.7924400000000003
ebola,combined,21,0.0044,13.0,22.0,56.0,231.8,44.0,1.79208
ebola,combined,22,0.0067,20.0,19.0,64.0,389.12,67.0,1.78794
ebola,combined,23,0.0089,21.0,33.0,95.0,488.68000000000006,89.0,1.78398
ebola,combined,24,0.0113,21.0,19.0,91.0,614.0799999999999,113.0,1.7796600000000002
ebola,combined,25,0.0076,23.0,18.0,58.0,380.0,76.0,1.7863200000000001
ebola,combined,26,0.0066,18.0,11.0,90.0,364.79999999999995,66.0,1.7881200000000002
ebola,combined,27,0.0049,11.0,8.0,81.0,261.44000000000005,49.0,1.79118
ebola,combined,28,0.0066,18.0,12.0,64.0,323.76,66.0,1.7881200000000002
ebola,combined,29,0.0069,17.0,11.0,62.0,354.91999999999996,69.0,1.78758
ebola,combined,30,0.0055,11.0,2.0,62.0,284.24,55.0,1.7901
ebola,combined,31,0.0118,15.0,12.0,120.0,595.8400000000001,118.0,1.7787600000000001
ebola,combined,32,0.0066,18.0,21.0,124.0,369.35999999999996,66.0,1.7881200000000002
ebola,combined,33,0.0069,13.0,16.0,99.0,354.15999999999997,69.0,1.78758
ebola,combined,34,0.0056,14.0,17.0,95.0,275.88,56.0,1.7899200000000002
ebola,combined,35,0.0085,20.0,13.0,73.0,437.76,85.0,1.7847
ebola,combined,36,0.0134,32.0,13.0,78.0,706.0400000000001,134.0,1.77588
ebola,combined,37,0.0091,17.0,23.0,126.0,476.52,91.0,1.78362
ebola,combined,38,0.0139,18.0,25.0,104.0,705.28,139.0,1.77498
ebola,combined,39,0.0116,16.0,23.0,132.0,608.7599999999999,116.0,1.77912
ebola,combined,40,0.0075,17.0,13.0,83.0,383.03999999999996,75.0,1.7865
ebola,combined,41,0.0089,25.0,12.0,64.0,469.68,89.0,1.78398
ebola,combined,42,0.0095,16.0,45.0,103.0,476.52,95.0,1.7829
ebola,combined,43,0.0216,23.0,11.0,123.0,1036.6399999999999,216.0,1.76112
ebola,combined,44,0.0143,25.0,13.0,93.0,747.0799999999999,143.0,1.7742600000000002
ebola,combined,45,0.0086,17.0,31.0,101.0,478.79999999999984,86.0,1.78452
ebola,combined,46,0.0082,23.0,13.0,103.0,452.96,82.0,1.7852400000000002
ebola,combined,47,0.005,13.0,11.0,58.0,252.32,50.0,1.791
ebola,combined,48,0.0082,20.0,16.0,82.0,437.0,82.0,1.7852400000000002
ebola,combined,49,0.011,18.0,28.0,82.0,547.96,110.0,1.7802
ebola,combined,50,0.0109,16.0,23.0,120.0,523.64,109.0,1.7803799999999999
ebola,combined,51,0.014,17.0,20.0,130.0,702.24,140.0,1.7748
ebola,combined,52,0.0071,17.0,24.0,64.0,400.52000000000004,71.0,1.78722
ebola,combined,53,0.0044,11.0,10.0,72.0,230.28,44.0,1.79208
ebola,combined,54,0.0129,26.0,26.0,96.0,717.44,129.0,1.77678
ebola,combined,55,0.0135,21.0,35.0,111.0,687.0400000000001,135.0,1.7757
ebola,combined,56,0.0091,17.0,49.0,91.0,452.9599999999999,91.0,1.78362
ebola,combined,57,0.0052,13.0,28.0,75.0,327.55999999999995,52.0,1.7906400000000002
ebola,combined,58,0.005,11.0,7.0,61.0,275.12,50.0,1.791
ebola,combined,59,0.0038,13.0,13.0,44.0,220.4,38.0,1.7931600000000003
ebola,combined,60,0.006,14.0,13.0,87.0,310.08,60.0,1.7892
ebola,combined,61,0.0032,11.0,1.0,50.0,172.52000000000004,32.0,1.79424
ebola,combined,62,0.0061,18.0,19.0,60.0,359.4799999999999,61.0,1.78902
ebola,combined,63,0.0118,24.0,22.0,100.0,604.9599999999999,118.0,1.7787600000000001
ebola,combined,64,0.011,28.0,17.0,81.0,573.8,110.0,1.7802
ebola,combined,65,0.0079,23.0,18.0,82.0,408.12,79.0,1.78578
ebola,combined,66,0.0084,14.0,29.0,122.0,424.08000000000004,84.0,1.78488
ebola,combined,67,0.0123,20.0,10.0,113.0,658.9200000000001,123.0,1.7778600000000002
ebola,combined,68,0.0053,17.0,14.0,44.0,288.79999999999995,53.0,1.7904600000000002
ebola,combined,69,0.0059,13.0,14.0,91.0,308.56,59.0,1.78938
ebola,combined,70,0.008,19.0,23.0,77.0,408.8799999999999,80.0,1.7856
ebola,combined,71,0.0099,19.0,11.0,101.0,535.8,99.0,1.7821799999999999
ebola,combined,72,0.0072,14.0,30.0,73.0,373.92,72.0,1.7870400000000002
ebola,combined,73,0.0078,17.0,9.0,77.0,391.4,78.0,1.7859600000000002
ebola,combined,74,0.0118,23.0,20.0,105.0,601.1600000000001,118.0,1.7787600000000001
ebola,combined,75,0.0074,16.0,23.0,89.0,418.76,74.0,1.7866799999999998
ebola,combined,76,0.0035,11.0,6.0,63.0,207.48000000000002,35.0,1.7937
ebola,combined,77,0.0094,22.0,14.0,72.0,469.68,94.0,1.78308
ebola,combined,78,0.0051,19.0,14.0,60.0,272.0799999999999,51.0,1.79082
ebola,combined,79,0.0048,17.0,12.0,57.0,249.28000000000003,48.0,1.7913600000000003
ebola,combined,80,0.0047,15.0,19.0,45.0,246.23999999999995,47.0,1.7915400000000001
ebola,combined,81,0.0164,21.0,93.0,173.0,904.3999999999999,164.0,1.7704799999999998
ebola,combined,82,0.0061,16.0,15.0,54.0,301.72,61.0,1.78902
ebola,combined,83,0.0116,17.0,18.0,113.0,597.3600000000001,116.0,1.77912
ebola,combined,84,0.0067,22.0,15.0,66.0,374.67999999999995,67.0,1.78794
ebola,combined,85,0.0042,13.0,5.0,37.0,235.60000000000002,42.0,1.7924400000000003
ebola,combined,86,0.0051,12.0,22.0,61.0,259.91999999999996,51.0,1.79082
ebola,combined,87,0.0068,22.0,17.0,64.0,364.79999999999995,68.0,1.7877600000000002
ebola,combined,88,0.0047,16.0,18.0,56.0,244.72000000000003,47.0,1.7915400000000001
ebola,combined,89,0.0038,14.0,8.0,37.0,231.79999999999998,38.0,1.7931600000000003
ebola,combined,90,0.0043,13.0,19.0,73.0,237.88,43.0,1.7922600000000002
ebola,combined,91,0.0118,24.0,15.0,114.0,603.44,118.0,1.7787600000000001
ebola,combined,92,0.0076,19.0,20.0,59.0,380.0,76.0,1.7863200000000001
ebola,combined,93,0.0078,17.0,24.0,77.0,424.84,78.0,1.7859600000000002
ebola,combined,94,0.0055,12.0,11.0,64.0,323.75999999999993,55.0,1.7901
ebola,combined,95,0.0063,10.0,19.0,93.0,376.96,63.0,1.7886600000000001
ebola,combined,96,0.0056,19.0,8.0,45.0,299.43999999999994,56.0,1.7899200000000002
ebola,combined,97,0.0086,18.0,17.0,62.0,429.40000000000003,86.0,1.78452
ebola,combined,98,0.0125,18.0,48.0,106.0,671.0800000000002,125.0,1.7775
ebola,combined,99,0.0099,28.0,14.0,78.0,566.2,99.0,1.7821799999999999
ebola,combined,100,0.0057,16.0,16.0,62.0,303.24,57.0,1.78974
ebola,combined,101,0.0076,15.0,18.0,87.0,392.15999999999997,76.0,1.7863200000000001
ebola,combined,102,0.0085,24.0,22.0,57.0,478.03999999999996,85.0,1.7847
ebola,combined,103,0.0088,20.0,16.0,78.0,446.12,88.0,1.7841600000000002
ebola,combined,104,0.0056,19.0,15.0,51.0,275.87999999999994,56.0,1.7899200000000002
ebola,combined,105,0.0053,11.0,15.0,55.0,280.44,53.0,1.7904600000000002
ebola,combined,106,0.0111,25.0,26.0,83.0,582.1600000000001,111.0,1.7800200000000002
ebola,combined,107,0.0039,13.0,19.0,51.0,247.75999999999996,39.0,1.79298
ebola,combined,108,0.0061,13.0,8.0,78.0,328.32000000000005,61.0,1.78902
ebola,combined,109,0.0095,23.0,34.0,86.0,566.2,95.0,1.7829
ebola,combined,110,0.0054,13.0,26.0,60.0,322.9999999999999,54.0,1.7902799999999999
ebola,combined,111,0.0124,24.0,10.0,121.0,665.76,124.0,1.77768
ebola,combined,112,0.0109,23.0,23.0,99.0,594.3199999999999,109.0,1.7803799999999999
ebola,combined,113,0.0044,12.0,14.0,44.0,221.16000000000005,44.0,1.79208
ebola,combined,114,0.0051,14.0,12.0,75.0,268.28,51.0,1.79082
ebola,combined,115,0.0093,19.0,19.0,81.0,525.9200000000001,93.0,1.7832600000000003
ebola,combined,116,0.0074,16.0,15.0,60.0,411.91999999999996,74.0,1.7866799999999998
ebola,combined,117,0.0073,16.0,11.0,74.0,402.03999999999996,73.0,1.7868600000000001
ebola,combined,118,0.0065,17.0,16.0,68.0,346.55999999999995,65.0,1.7883
ebola,combined,119,0.0037,13.0,19.0,45.0,193.04,37.0,1.7933400000000002
ebola,combined,120,0.0136,21.0,23.0,122.0,688.5600000000001,136.0,1.77552
ebola,combined,121,0.0088,19.0,14.0,83.0,443.0799999999999,88.0,1.7841600000000002
ebola,combined,122,0.008,20.0,18.0,72.0,409.64000000000004,80.0,1.7856
ebola,combined,123,0.0101,20.0,20.0,105.0,507.67999999999995,101.0,1.7818200000000002
ebola,combined,124,0.0045,12.0,15.0,65.0,239.39999999999998,45.0,1.7919
ebola,combined,125,0.0059,18.0,12.0,43.0,283.47999999999996,59.0,1.78938
ebola,combined,126,0.0067,21.0,10.0,65.0,357.19999999999993,67.0,1.78794
ebola,combined,127,0.0075,14.0,16.0,93.0,386.0799999999999,75.0,1.7865
ebola,combined,128,0.0041,9.0,18.0,96.0,203.68000000000006,41.0,1.79262
ebola,combined,129,0.0117,21.0,15.0,105.0,604.96,117.0,1.7789400000000002
ebola,combined,130,0.0271,43.0,47.0,114.0,1390.0400000000002,271.0,1.75122
ebola,combined,131,0.004,11.0,2.0,55.0,218.88000000000002,40.0,1.7928
ebola,combined,132,0.0072,16.0,12.0,62.0,345.79999999999995,72.0,1.7870400000000002
ebola,combined,133,0.0136,20.0,47.0,136.0,774.4399999999999,136.0,1.77552
ebola,combined,134,0.0119,25.0,23.0,92.0,632.3199999999999,119.0,1.7785799999999998
ebola,combined,135,0.0069,17.0,21.0,99.0,363.28,69.0,1.78758
ebola,combined,136,0.008,19.0,21.0,67.0,416.47999999999996,80.0,1.7856
ebola,combined,137,0.0073,18.0,12.0,81.0,391.4,73.0,1.7868600000000001
ebola,combined,138,0.006,18.0,21.0,61.0,307.79999999999995,60.0,1.7892
ebola,combined,139,0.0078,16.0,8.0,59.0,437.75999999999993,78.0,1.7859600000000002
ebola,combined,140,0.0051,12.0,15.0,57.0,276.64,51.0,1.79082
ebola,combined,141,0.0065,17.0,24.0,68.0,319.19999999999993,65.0,1.7883
ebola,combined,142,0.0113,13.0,20.0,126.0,538.0799999999999,113.0,1.7796600000000002
ebola,combined,143,0.0089,17.0,12.0,89.0,446.88,89.0,1.78398
ebola,combined,144,0.0075,12.0,20.0,104.0,402.80000000000007,75.0,1.7865
ebola,combined,145,0.005,19.0,9.0,60.0,266.0,50.0,1.791
ebola,combined,146,0.0076,11.0,39.0,122.0,411.91999999999996,76.0,1.7863200000000001
ebola,combined,147,0.0046,14.0,18.0,82.0,262.2,46.0,1.79172
ebola,combined,148,0.0065,16.0,14.0,74.0,340.48,65.0,1.7883
ebola,combined,149,0.004,16.0,8.0,54.0,230.28000000000003,40.0,1.7928
ebola,combined,150,0.0074,21.0,17.0,66.0,399.0,74.0,1.7866799999999998
ebola,combined,151,0.0119,16.0,83.0,112.0,570.0,119.0,1.7785799999999998
ebola,combined,152,0.0117,15.0,15.0,119.0,579.1200000000001,117.0,1.7789400000000002
ebola,combined,153,0.0036,15.0,16.0,44.0,199.11999999999998,36.0,1.79352
ebola,combined,154,0.0105,12.0,106.0,170.0,555.56,105.0,1.7811
ebola,combined,155,0.0094,19.0,17.0,101.0,503.12,94.0,1.78308
ebola,combined,156,0.0176,20.0,17.0,120.0,848.1600000000001,176.0,1.7683200000000001
ebola,combined,157,0.0154,32.0,29.0,88.0,816.24,154.0,1.7722799999999999
ebola,combined,158,0.0053,11.0,32.0,67.0,298.67999999999995,53.0,1.7904600000000002
ebola,combined,159,0.0059,14.0,6.0,106.0,297.92,59.0,1.78938
ebola,combined,160,0.0073,23.0,18.0,78.0,394.44,73.0,1.7868600000000001
ebola,combined,161,0.0036,12.0,4.0,48.0,201.4,36.0,1.79352
ebola,combined,162,0.0068,16.0,28.0,68.0,365.55999999999995,68.0,1.7877600000000002
ebola,combined,163,0.0045,14.0,20.0,47.0,252.32,45.0,1.7919
ebola,combined,164,0.0093,14.0,56.0,127.0,522.1200000000001,93.0,1.7832600000000003
ebola,combined,165,0.0091,20.0,20.0,102.0,497.8,91.0,1.78362
ebola,combined,166,0.0059,13.0,15.0,61.0,292.59999999999997,59.0,1.78938
ebola,combined,167,0.0063,18.0,24.0,67.0,358.72,63.0,1.7886600000000001
ebola,combined,168,0.0036,11.0,12.0,47.0,191.51999999999998,36.0,1.79352
ebola,combined,169,0.0034,10.0,5.0,48.0,184.68,34.0,1.79388
ebola,combined,170,0.0032,12.0,11.0,47.0,156.56000000000003,32.0,1.79424
ebola,combined,171,0.0048,14.0,15.0,55.0,274.36,48.0,1.7913600000000003
ebola,combined,172,0.0069,13.0,16.0,69.0,371.6399999999999,69.0,1.78758
ebola,combined,173,0.006,11.0,7.0,78.0,303.24,60.0,1.7892
ebola,combined,174,0.0065,19.0,24.0,55.0,330.6,65.0,1.7883
ebola,combined,175,0.0109,19.0,20.0,82.0,561.64,109.0,1.7803799999999999
ebola,combined,176,0.0079,14.0,21.0,71.0,405.84000000000003,79.0,1.78578
ebola,combined,177,0.0044,12.0,4.0,75.0,237.88,44.0,1.79208
ebola,combined,178,0.0073,17.0,25.0,121.0,378.48,73.0,1.7868600000000001
ebola,combined,179,0.005,12.0,6.0,62.0,266.0,50.0,1.791
ebola,combined,180,0.0056,16.0,18.0,76.0,313.11999999999995,56.0,1.7899200000000002
ebola,combined,181,0.0056,19.0,16.0,55.0,329.08,56.0,1.7899200000000002
ebola,combined,182,0.0064,15.0,12.0,66.0,339.71999999999997,64.0,1.7884799999999998
ebola,combined,183,0.0055,19.0,15.0,42.0,294.87999999999994,55.0,1.7901
ebola,combined,184,0.0068,12.0,18.0,67.0,347.31999999999994,68.0,1.7877600000000002
ebola,combined,185,0.008,12.0,25.0,112.0,434.72,80.0,1.7856
ebola,combined,186,0.0065,17.0,15.0,74.0,368.59999999999997,65.0,1.7883
ebola,combined,187,0.006,18.0,15.0,73.0,324.52,60.0,1.7892
ebola,combined,188,0.0078,16.0,23.0,96.0,392.16,78.0,1.7859600000000002
ebola,combined,189,0.0092,18.0,25.0,97.0,533.52,92.0,1.7834400000000001
ebola,combined,190,0.0082,24.0,22.0,73.0,433.2,82.0,1.7852400000000002
ebola,combined,191,0.0097,19.0,16.0,99.0,478.03999999999996,97.0,1.7825400000000002
ebola,combined,192,0.0082,20.0,21.0,68.0,428.64,82.0,1.7852400000000002
ebola,combined,193,0.0055,19.0,9.0,50.0,276.64,55.0,1.7901
ebola,combined,194,0.0128,16.0,55.0,136.0,628.52,128.0,1.7769600000000003
ebola,combined,195,0.0125,23.0,22.0,165.0,652.84,125.0,1.7775
ebola,combined,196,0.0038,13.0,20.0,50.0,212.03999999999996,38.0,1.7931600000000003
ebola,combined,197,0.005,14.0,12.0,68.0,261.43999999999994,50.0,1.791
ebola,combined,198,0.0055,13.0,5.0,78.0,313.88,55.0,1.7901
ebola,combined,199,0.0066,23.0,17.0,70.0,372.40000000000003,66.0,1.7881200000000002
