disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
measles,patient_ai,122,0.4515,608.0,68.0,332.0,5950.62,4515.0,8.2275
measles,patient_ai,123,0.4821,632.0,58.0,305.0,6468.228,4821.0,7.7685
measles,patient_ai,124,0.4475,578.0,57.0,255.0,5920.98,4475.0,8.2875
measles,patient_ai,125,0.4894,599.0,62.0,363.0,6464.0160000000005,4894.0,7.659
measles,patient_ai,126,0.4719,601.0,60.0,313.0,6240.624,4719.0,7.9215
measles,patient_ai,127,0.4752,665.0,55.0,285.0,6280.716,4752.0,7.872
measles,patient_ai,128,0.4826,688.0,54.0,322.0,6481.488,4826.0,7.761
measles,patient_ai,129,0.4734,565.0,66.0,348.0,6312.852000000001,4734.0,7.899
measles,patient_ai,130,0.4717,571.0,69.0,364.0,6283.68,4717.0,7.914
measles,patient_ai,131,0.4647,577.0,56.0,311.0,6116.2919999999995,4647.0,8.0295
measles,patient_ai,132,0.4609,665.0,67.0,312.0,6143.280000000001,4609.0,8.0865
measles,patient_ai,133,0.481,677.0,61.0,299.0,6338.592000000001,4810.0,7.785
measles,patient_ai,134,0.4708,597.0,66.0,364.0,6252.48,4708.0,7.9365
measles,patient_ai,135,0.4605,562.0,73.0,289.0,6109.427999999999,4605.0,8.0925
measles,patient_ai,136,0.4731,543.0,65.0,355.0,6226.74,4731.0,7.9035
measles,patient_ai,137,0.4648,585.0,70.0,364.0,6183.216,4648.0,8.025
measles,patient_ai,138,0.4822,634.0,66.0,343.0,6425.64,4822.0,7.767
measles,patient_ai,139,0.4756,648.0,57.0,343.0,6286.956,4756.0,7.866
measles,patient_ai,140,0.4628,553.0,65.0,317.0,6113.172,4628.0,8.058
measles,patient_ai,141,0.4636,560.0,68.0,311.0,6126.744,4636.0,8.046
measles,patient_ai,142,0.4597,554.0,61.0,304.0,6127.2119999999995,4597.0,8.1045
measles,patient_ai,143,0.4576,634.0,57.0,338.0,6065.592,4576.0,8.136
measles,patient_ai,144,0.46,628.0,62.0,364.0,6038.2919999999995,4600.0,8.097
measles,patient_ai,145,0.4883,642.0,54.0,309.0,6545.448,4883.0,7.6755
measles,patient_ai,146,0.4554,571.0,60.0,323.0,6056.232,4554.0,8.169
measles,patient_ai,147,0.479,650.0,60.0,362.0,6378.684,4790.0,7.815
measles,patient_ai,148,0.4518,599.0,57.0,307.0,5937.984,4518.0,8.223
measles,patient_ai,149,0.4706,663.0,59.0,343.0,6297.564,4706.0,7.941
measles,patient_ai,150,0.4485,620.0,70.0,364.0,5915.52,4485.0,8.2695
measles,patient_ai,151,0.4644,563.0,62.0,318.0,6111.924,4644.0,8.034
measles,patient_ai,152,0.4631,586.0,61.0,364.0,6072.612000000001,4631.0,8.049
measles,patient_ai,153,0.4658,608.0,65.0,318.0,6103.967999999999,4658.0,8.013
measles,patient_ai,154,0.4762,673.0,62.0,309.0,6267.144,4762.0,7.857
measles,patient_ai,155,0.4624,613.0,58.0,364.0,6177.911999999999,4624.0,8.061
measles,patient_ai,156,0.4826,590.0,62.0,329.0,6359.496,4826.0,7.761
measles,patient_ai,157,0.4855,592.0,65.0,304.0,6424.704,4855.0,7.7175
measles,patient_ai,158,0.474,585.0,68.0,355.0,6232.668,4740.0,7.89
measles,patient_ai,159,0.4576,607.0,65.0,326.0,6055.608,4576.0,8.136
measles,patient_ai,160,0.4803,626.0,59.0,284.0,6341.7119999999995,4803.0,7.7955
measles,patient_ai,161,0.4598,646.0,63.0,323.0,6147.492,4598.0,8.103
measles,patient_ai,162,0.46,577.0,62.0,364.0,6087.12,4600.0,8.097
measles,patient_ai,163,0.4752,569.0,69.0,364.0,6294.756,4752.0,7.8705
measles,patient_ai,164,0.4568,655.0,58.0,244.0,5985.563999999999,4568.0,8.148
measles,patient_ai,165,0.487,659.0,60.0,347.0,6457.776,4870.0,7.695
measles,patient_ai,166,0.465,631.0,61.0,348.0,6206.772,4650.0,8.025
measles,patient_ai,167,0.4932,604.0,69.0,364.0,6543.888,4932.0,7.5975
measles,patient_ai,168,0.4628,589.0,57.0,364.0,6127.524000000001,4628.0,8.0535
measles,patient_ai,169,0.4815,588.0,52.0,306.0,6353.88,4815.0,7.7775
measles,patient_ai,170,0.4433,600.0,57.0,352.0,5852.652,4433.0,8.3505
measles,patient_ai,171,0.4654,609.0,64.0,284.0,6174.4800000000005,4654.0,8.019
measles,patient_ai,172,0.4787,644.0,63.0,292.0,6361.0560000000005,4787.0,7.8195
measles,patient_ai,173,0.4761,646.0,63.0,357.0,6391.164,4761.0,7.8585
measles,patient_ai,174,0.4414,543.0,59.0,314.0,5887.752,4414.0,8.379
measles,patient_ai,175,0.4929,650.0,59.0,268.0,6561.6720000000005,4929.0,7.6065
measles,patient_ai,176,0.4709,587.0,63.0,364.0,6258.407999999999,4709.0,7.9305
measles,patient_ai,177,0.4635,587.0,62.0,364.0,6163.092,4635.0,8.04
measles,patient_ai,178,0.4788,621.0,66.0,364.0,6330.012,4788.0,7.8165
measles,patient_ai,179,0.4784,612.0,64.0,275.0,6360.744000000001,4784.0,7.824
measles,patient_ai,180,0.4705,586.0,55.0,324.0,6230.172,4705.0,7.9425
measles,patient_ai,181,0.4704,586.0,61.0,332.0,6241.5599999999995,4704.0,7.944
measles,patient_ai,182,0.4779,601.0,66.0,299.0,6357.312,4779.0,7.8315
measles,patient_ai,183,0.4638,615.0,66.0,263.0,6170.580000000001,4638.0,8.043
measles,patient_ai,184,0.4889,655.0,55.0,364.0,6528.2880000000005,4889.0,7.6545
measles,patient_ai,185,0.466,596.0,59.0,264.0,6173.856,4660.0,8.01
measles,patient_ai,186,0.4465,599.0,61.0,291.0,5960.135999999999,4465.0,8.3025
measles,patient_ai,187,0.4816,642.0,62.0,330.0,6397.715999999999,4816.0,7.776
measles,patient_ai,188,0.4583,648.0,60.0,364.0,5980.104,4583.0,8.124
measles,patient_ai,189,0.4553,600.0,68.0,281.0,5967.78,4553.0,8.1705
measles,patient_ai,190,0.4713,546.0,66.0,312.0,6214.728,4713.0,7.9305
measles,patient_ai,191,0.4547,616.0,60.0,350.0,6015.360000000001,4547.0,8.1795
measles,patient_ai,192,0.4711,582.0,64.0,308.0,6240.0,4711.0,7.9335
measles,patient_ai,193,0.4693,610.0,59.0,314.0,6183.528,4693.0,7.9605
measles,patient_ai,194,0.4741,592.0,55.0,340.0,6306.768000000001,4741.0,7.8885
measles,patient_ai,195,0.4593,618.0,57.0,353.0,6102.407999999999,4593.0,8.1105
measles,patient_ai,196,0.4685,623.0,56.0,296.0,6200.844,4685.0,7.9725
measles,patient_ai,197,0.4613,578.0,60.0,325.0,6156.696,4613.0,8.0805
measles,patient_ai,198,0.4523,659.0,59.0,309.0,6041.412,4523.0,8.2155
measles,patient_ai,199,0.4652,593.0,62.0,287.0,6152.016,4652.0,8.022
measles,system_ai,0,0.4462,487.0,54.0,253.0,4767.048,4462.0,8.307
measles,system_ai,1,0.4725,578.0,50.0,271.0,5083.884,4725.0,7.9125
measles,system_ai,2,0.4659,501.0,56.0,267.0,5081.076,4659.0,8.0115
measles,system_ai,3,0.4649,569.0,59.0,354.0,5002.919999999999,4649.0,8.0265
measles,system_ai,4,0.4625,476.0,57.0,313.0,4899.959999999999,4625.0,8.0625
measles,system_ai,5,0.4767,596.0,61.0,304.0,5072.496,4767.0,7.8495
measles,system_ai,6,0.4685,547.0,61.0,235.0,4902.299999999999,4685.0,7.9725
measles,system_ai,7,0.463,490.0,61.0,257.0,4949.567999999999,4630.0,8.055
measles,system_ai,8,0.4523,520.0,59.0,238.0,4886.7,4523.0,8.2155
measles,system_ai,9,0.4668,521.0,65.0,229.0,4956.9,4668.0,7.998
measles,system_ai,10,0.4506,465.0,63.0,306.0,4767.9839999999995,4506.0,8.241
measles,system_ai,11,0.4607,516.0,62.0,249.0,4991.375999999999,4607.0,8.0895
measles,system_ai,12,0.4521,505.0,54.0,295.0,4850.196,4521.0,8.2185
measles,system_ai,13,0.4496,482.0,65.0,364.0,4755.972000000001,4496.0,8.2545
measles,system_ai,14,0.4756,541.0,62.0,282.0,5079.6720000000005,4756.0,7.866
measles,system_ai,15,0.4591,572.0,51.0,314.0,4950.972,4591.0,8.1135
measles,system_ai,16,0.4585,527.0,57.0,333.0,4894.344,4585.0,8.1225
measles,system_ai,17,0.4759,503.0,60.0,310.0,5076.084,4759.0,7.8615
measles,system_ai,18,0.4671,560.0,55.0,296.0,4999.332,4671.0,7.9935
measles,system_ai,19,0.4454,463.0,63.0,297.0,4746.3,4454.0,8.319
measles,system_ai,20,0.4668,532.0,62.0,262.0,5053.308,4668.0,7.998
measles,system_ai,21,0.462,541.0,60.0,281.0,4874.844000000001,4620.0,8.07
measles,system_ai,22,0.4663,517.0,61.0,300.0,4968.756000000001,4663.0,8.0055
measles,system_ai,23,0.4896,536.0,56.0,314.0,5262.816,4896.0,7.656
measles,system_ai,24,0.4744,554.0,56.0,304.0,5095.116,4744.0,7.884
measles,system_ai,25,0.4315,465.0,52.0,271.0,4660.5,4315.0,8.5275
measles,system_ai,26,0.4545,504.0,69.0,259.0,4778.748,4545.0,8.1825
measles,system_ai,27,0.4597,530.0,58.0,304.0,5023.044,4597.0,8.1045
measles,system_ai,28,0.4569,482.0,56.0,274.0,4883.424,4569.0,8.1465
measles,system_ai,29,0.4607,487.0,63.0,312.0,4902.300000000001,4607.0,8.0895
measles,system_ai,30,0.4687,539.0,63.0,329.0,4969.692000000001,4687.0,7.9695
measles,system_ai,31,0.4655,538.0,52.0,217.0,4995.276,4655.0,8.0175
measles,system_ai,32,0.4617,485.0,70.0,296.0,4886.388,4617.0,8.0745
measles,system_ai,33,0.4552,452.0,66.0,293.0,4791.540000000001,4552.0,8.172
measles,system_ai,34,0.4635,541.0,59.0,299.0,5045.976,4635.0,8.0475
measles,system_ai,35,0.4635,518.0,62.0,294.0,4962.204,4635.0,8.0475
measles,system_ai,36,0.4519,514.0,58.0,284.0,4790.292000000001,4519.0,8.2215
measles,system_ai,37,0.4523,557.0,48.0,251.0,4901.052,4523.0,8.2155
measles,system_ai,38,0.4622,492.0,54.0,294.0,4903.704000000001,4622.0,8.067
measles,system_ai,39,0.462,458.0,65.0,361.0,4900.272,4620.0,8.07
measles,system_ai,40,0.4551,585.0,46.0,353.0,4948.632,4551.0,8.1735
measles,system_ai,41,0.4622,524.0,56.0,321.0,4957.68,4622.0,8.067
measles,system_ai,42,0.4664,528.0,56.0,295.0,4972.032,4664.0,8.004
measles,system_ai,43,0.4537,569.0,57.0,228.0,4830.695999999999,4537.0,8.1945
measles,system_ai,44,0.4696,550.0,55.0,357.0,5025.072,4696.0,7.956
measles,system_ai,45,0.4489,505.0,57.0,256.0,4751.916,4489.0,8.2665
measles,system_ai,46,0.4507,477.0,66.0,255.0,4835.22,4507.0,8.2395
measles,system_ai,47,0.4401,441.0,70.0,308.0,4643.964,4401.0,8.3985
measles,system_ai,48,0.4779,546.0,55.0,277.0,5024.603999999999,4779.0,7.8315
measles,system_ai,49,0.4566,483.0,65.0,274.0,4866.264,4566.0,8.151
measles,system_ai,50,0.4609,452.0,61.0,355.0,4870.008,4609.0,8.0865
measles,system_ai,51,0.4408,562.0,54.0,273.0,4723.3679999999995,4408.0,8.388
measles,system_ai,52,0.4449,507.0,51.0,298.0,4799.963999999999,4449.0,8.3265
measles,system_ai,53,0.4535,488.0,66.0,299.0,4847.544,4535.0,8.1975
measles,system_ai,54,0.4511,469.0,53.0,293.0,4854.096,4511.0,8.2335
measles,system_ai,55,0.4654,473.0,56.0,277.0,4946.604,4654.0,8.019
measles,system_ai,56,0.4642,494.0,57.0,364.0,5044.259999999999,4642.0,8.025
measles,system_ai,57,0.4656,526.0,56.0,256.0,5011.188000000001,4656.0,8.016
measles,system_ai,58,0.459,546.0,61.0,341.0,4923.828,4590.0,8.115
measles,system_ai,59,0.457,523.0,62.0,250.0,4876.56,4570.0,8.145
measles,system_ai,60,0.461,490.0,55.0,364.0,4954.56,4610.0,8.0775
measles,system_ai,61,0.445,477.0,66.0,306.0,4784.364,4450.0,8.325
measles,system_ai,62,0.4499,548.0,64.0,276.0,4828.356,4499.0,8.2515
measles,system_ai,63,0.4513,475.0,63.0,364.0,4809.012,4513.0,8.22
measles,system_ai,64,0.4495,545.0,56.0,291.0,4879.524,4495.0,8.2575
measles,system_ai,65,0.4531,503.0,67.0,263.0,4812.132,4531.0,8.2035
measles,system_ai,66,0.4536,485.0,58.0,364.0,4846.452,4536.0,8.1885
measles,system_ai,67,0.4391,524.0,53.0,265.0,4658.628,4391.0,8.4135
measles,system_ai,68,0.4682,544.0,59.0,338.0,4967.508000000001,4682.0,7.977
measles,system_ai,69,0.4433,475.0,57.0,286.0,4701.84,4433.0,8.3505
measles,system_ai,70,0.4656,538.0,55.0,258.0,4971.408,4656.0,8.016
measles,system_ai,71,0.4596,508.0,63.0,285.0,4933.344,4596.0,8.106
measles,system_ai,72,0.4654,559.0,51.0,297.0,5018.6759999999995,4654.0,8.019
measles,system_ai,73,0.4528,498.0,55.0,269.0,4853.472,4528.0,8.208
measles,system_ai,74,0.4655,533.0,59.0,220.0,4957.523999999999,4655.0,8.0175
measles,system_ai,75,0.4521,513.0,54.0,276.0,4885.608,4521.0,8.2185
measles,system_ai,76,0.439,479.0,75.0,286.0,4591.548000000001,4390.0,8.415
measles,system_ai,77,0.4725,590.0,56.0,220.0,5038.487999999999,4725.0,7.9125
measles,system_ai,78,0.4635,534.0,64.0,364.0,4976.244000000001,4635.0,8.0415
measles,system_ai,79,0.4666,535.0,54.0,235.0,4967.196,4666.0,8.001
measles,system_ai,80,0.4665,501.0,67.0,219.0,4933.344,4665.0,8.0025
measles,system_ai,81,0.4523,468.0,53.0,260.0,4838.184,4523.0,8.2155
measles,system_ai,82,0.4576,510.0,55.0,329.0,4960.799999999999,4576.0,8.136
measles,system_ai,83,0.475,574.0,51.0,325.0,5144.723999999999,4750.0,7.875
measles,system_ai,84,0.465,536.0,58.0,322.0,4981.704000000001,4650.0,8.025
measles,system_ai,85,0.459,494.0,60.0,275.0,4937.244,4590.0,8.115
measles,system_ai,86,0.4681,559.0,54.0,273.0,5007.6,4681.0,7.9785
measles,system_ai,87,0.4555,501.0,64.0,364.0,4830.228,4555.0,8.1615
measles,system_ai,88,0.4594,522.0,58.0,263.0,4932.876,4594.0,8.109
measles,system_ai,89,0.4491,479.0,67.0,283.0,4841.616,4491.0,8.2635
measles,system_ai,90,0.4461,526.0,57.0,257.0,4835.219999999999,4461.0,8.3085
measles,system_ai,91,0.471,564.0,54.0,284.0,5062.199999999999,4710.0,7.935
measles,system_ai,92,0.4671,541.0,54.0,228.0,5010.0960000000005,4671.0,7.9935
measles,system_ai,93,0.4312,492.0,60.0,274.0,4552.860000000001,4312.0,8.532
measles,system_ai,94,0.4888,512.0,58.0,311.0,5247.683999999999,4888.0,7.668
measles,system_ai,95,0.4464,566.0,63.0,254.0,4797.936000000001,4464.0,8.304
measles,system_ai,96,0.4644,555.0,56.0,235.0,4923.36,4644.0,8.034
measles,system_ai,97,0.4633,469.0,59.0,323.0,4925.856000000001,4633.0,8.0505
measles,system_ai,98,0.4772,508.0,62.0,274.0,5060.64,4772.0,7.842
measles,system_ai,99,0.4591,501.0,56.0,321.0,4923.36,4591.0,8.1135
measles,system_ai,100,0.4491,496.0,63.0,279.0,4766.112,4491.0,8.2635
measles,system_ai,101,0.4712,501.0,56.0,294.0,5036.928,4712.0,7.932
measles,system_ai,102,0.4591,503.0,57.0,364.0,4879.368,4591.0,8.109
measles,system_ai,103,0.4635,524.0,56.0,266.0,5031.779999999999,4635.0,8.0475
measles,system_ai,104,0.4718,541.0,63.0,364.0,5004.012,4718.0,7.9215
measles,system_ai,105,0.4523,518.0,67.0,330.0,4787.796,4523.0,8.2155
measles,system_ai,106,0.452,533.0,61.0,289.0,4811.196,4520.0,8.22
measles,system_ai,107,0.4647,537.0,64.0,272.0,5031.624,4647.0,8.0295
measles,system_ai,108,0.4831,496.0,56.0,254.0,5152.992,4831.0,7.7535
measles,system_ai,109,0.4553,553.0,60.0,284.0,4872.036,4553.0,8.1705
measles,system_ai,110,0.4516,500.0,69.0,234.0,4762.835999999999,4516.0,8.226
measles,system_ai,111,0.4571,504.0,57.0,307.0,4894.811999999999,4571.0,8.1435
measles,system_ai,112,0.4546,497.0,58.0,264.0,4920.396000000001,4546.0,8.181
measles,system_ai,113,0.4524,479.0,67.0,258.0,4869.54,4524.0,8.214
measles,system_ai,114,0.445,485.0,63.0,313.0,4759.092,4450.0,8.325
measles,system_ai,115,0.4743,486.0,63.0,338.0,5032.56,4743.0,7.8855
measles,system_ai,116,0.4518,499.0,57.0,320.0,4752.072,4518.0,8.223
measles,system_ai,117,0.4697,574.0,50.0,306.0,5080.764,4697.0,7.9545
measles,system_ai,118,0.4655,561.0,53.0,313.0,5001.516,4655.0,8.0175
measles,system_ai,119,0.4711,568.0,60.0,281.0,4991.688,4711.0,7.9335
measles,system_ai,120,0.4644,488.0,63.0,318.0,4888.572,4644.0,8.034
measles,system_ai,121,0.4711,520.0,56.0,234.0,5072.028,4711.0,7.9335
measles,system_ai,122,0.4698,498.0,57.0,238.0,4979.831999999999,4698.0,7.953
measles,system_ai,123,0.436,465.0,63.0,246.0,4610.736000000001,4360.0,8.46
measles,system_ai,124,0.455,493.0,58.0,290.0,4857.684,4550.0,8.175
measles,system_ai,125,0.4622,513.0,61.0,263.0,4911.972,4622.0,8.067
measles,system_ai,126,0.4631,528.0,56.0,361.0,5016.491999999999,4631.0,8.0535
measles,system_ai,127,0.4772,609.0,48.0,279.0,5195.735999999999,4772.0,7.842
measles,system_ai,128,0.4758,561.0,58.0,282.0,5091.84,4758.0,7.863
measles,system_ai,129,0.4668,495.0,66.0,306.0,5002.452,4668.0,7.998
measles,system_ai,130,0.4754,496.0,61.0,303.0,5020.548,4754.0,7.869
measles,system_ai,131,0.4701,542.0,62.0,273.0,5060.795999999999,4701.0,7.9485
measles,system_ai,132,0.4605,511.0,57.0,300.0,4911.348000000001,4605.0,8.0925
measles,system_ai,133,0.4781,553.0,59.0,294.0,5104.476000000001,4781.0,7.8285
measles,system_ai,134,0.4596,496.0,74.0,359.0,4783.272,4596.0,8.106
measles,system_ai,135,0.4752,502.0,63.0,299.0,5027.412,4752.0,7.872
measles,system_ai,136,0.473,542.0,56.0,345.0,5038.331999999999,4730.0,7.905
measles,system_ai,137,0.4454,446.0,81.0,297.0,4645.679999999999,4454.0,8.319
measles,system_ai,138,0.4713,564.0,65.0,356.0,4973.124000000001,4713.0,7.9305
measles,system_ai,139,0.4581,546.0,55.0,322.0,4865.795999999999,4581.0,8.1285
measles,system_ai,140,0.4653,506.0,64.0,265.0,4928.04,4653.0,8.0205
measles,system_ai,141,0.4546,485.0,54.0,353.0,4875.312,4546.0,8.181
measles,system_ai,142,0.463,519.0,67.0,262.0,4879.679999999999,4630.0,8.055
measles,system_ai,143,0.4511,473.0,61.0,273.0,4769.388,4511.0,8.2335
measles,system_ai,144,0.474,476.0,63.0,330.0,5107.7519999999995,4740.0,7.89
measles,system_ai,145,0.4752,557.0,64.0,294.0,5107.284,4752.0,7.872
measles,system_ai,146,0.4405,539.0,54.0,290.0,4737.408,4405.0,8.3925
measles,system_ai,147,0.4632,547.0,63.0,231.0,4911.816000000001,4632.0,8.052
measles,system_ai,148,0.4594,554.0,57.0,315.0,4948.32,4594.0,8.109
measles,system_ai,149,0.4797,538.0,59.0,364.0,5139.264,4797.0,7.8015
measles,system_ai,150,0.4653,539.0,59.0,348.0,4956.432,4653.0,8.0205
measles,system_ai,151,0.4523,490.0,67.0,266.0,4709.951999999999,4523.0,8.2155
measles,system_ai,152,0.4565,526.0,56.0,335.0,4905.732,4565.0,8.1525
measles,system_ai,153,0.4821,589.0,55.0,364.0,5155.644,4821.0,7.767
measles,system_ai,154,0.4519,486.0,63.0,249.0,4858.776,4519.0,8.2215
measles,system_ai,155,0.4491,520.0,50.0,253.0,4807.764000000001,4491.0,8.2635
measles,system_ai,156,0.4602,547.0,64.0,278.0,4871.88,4602.0,8.097
measles,system_ai,157,0.4445,458.0,58.0,299.0,4759.2480000000005,4445.0,8.3325
measles,system_ai,158,0.4587,511.0,60.0,332.0,4838.652,4587.0,8.1195
measles,system_ai,159,0.455,471.0,61.0,274.0,4833.816,4550.0,8.175
measles,system_ai,160,0.466,527.0,62.0,290.0,5004.7919999999995,4660.0,8.01
measles,system_ai,161,0.47,560.0,58.0,288.0,5032.092,4700.0,7.95
measles,system_ai,162,0.4607,458.0,57.0,364.0,4868.292,4607.0,8.0865
measles,system_ai,163,0.4675,487.0,58.0,259.0,4973.28,4675.0,7.9875
measles,system_ai,164,0.4744,532.0,58.0,330.0,5086.068,4744.0,7.884
measles,system_ai,165,0.4705,550.0,65.0,310.0,5094.804,4705.0,7.9425
measles,system_ai,166,0.468,535.0,56.0,256.0,4931.472,4680.0,7.98
measles,system_ai,167,0.478,602.0,57.0,276.0,5125.536,4780.0,7.83
measles,system_ai,168,0.4686,503.0,58.0,320.0,5010.407999999999,4686.0,7.971
measles,system_ai,169,0.4733,518.0,57.0,278.0,5078.736,4733.0,7.9005
measles,system_ai,170,0.4691,627.0,55.0,317.0,5110.4039999999995,4691.0,7.9635
measles,system_ai,171,0.4465,473.0,63.0,237.0,4750.2,4465.0,8.3025
measles,system_ai,172,0.4636,498.0,65.0,261.0,4893.0960000000005,4636.0,8.046
measles,system_ai,173,0.455,477.0,64.0,279.0,4853.9400000000005,4550.0,8.175
measles,system_ai,174,0.4772,510.0,67.0,263.0,5124.288,4772.0,7.842
measles,system_ai,175,0.4682,570.0,55.0,264.0,5051.124000000001,4682.0,7.977
measles,system_ai,176,0.4478,470.0,63.0,285.0,4748.328,4478.0,8.283
measles,system_ai,177,0.4707,573.0,52.0,251.0,5091.372,4707.0,7.9395
measles,system_ai,178,0.4743,513.0,59.0,364.0,5111.964,4743.0,7.881
measles,system_ai,179,0.4645,501.0,62.0,340.0,4865.796,4645.0,8.0325
measles,system_ai,180,0.4721,524.0,56.0,266.0,5027.412,4721.0,7.9185
measles,system_ai,181,0.4711,533.0,59.0,258.0,5011.812000000001,4711.0,7.9335
measles,system_ai,182,0.4495,548.0,61.0,223.0,4825.392,4495.0,8.2575
measles,system_ai,183,0.4538,496.0,63.0,278.0,4822.74,4538.0,8.193
measles,system_ai,184,0.4454,600.0,57.0,286.0,4767.5160000000005,4454.0,8.319
measles,system_ai,185,0.4676,499.0,54.0,332.0,4997.304,4676.0,7.986
measles,system_ai,186,0.4767,452.0,70.0,364.0,5002.763999999999,4767.0,7.8465
measles,system_ai,187,0.4822,553.0,61.0,311.0,5179.667999999999,4822.0,7.767
measles,system_ai,188,0.4672,566.0,66.0,265.0,4992.156,4672.0,7.992
measles,system_ai,189,0.4616,516.0,56.0,284.0,5018.831999999999,4616.0,8.076
measles,system_ai,190,0.46,472.0,63.0,313.0,4877.34,4600.0,8.1
measles,system_ai,191,0.4805,549.0,54.0,364.0,5193.864,4805.0,7.785
measles,system_ai,192,0.4692,548.0,57.0,239.0,5105.256,4692.0,7.962
measles,system_ai,193,0.4796,535.0,54.0,345.0,5163.444,4796.0,7.806
measles,system_ai,194,0.4687,534.0,53.0,292.0,5091.06,4687.0,7.9695
measles,system_ai,195,0.4725,530.0,55.0,257.0,5110.5599999999995,4725.0,7.9125
measles,system_ai,196,0.4483,570.0,48.0,206.0,4802.147999999999,4483.0,8.2755
measles,system_ai,197,0.445,506.0,60.0,264.0,4761.276000000001,4450.0,8.325
measles,system_ai,198,0.4617,489.0,52.0,237.0,4965.012000000001,4617.0,8.0745
measles,system_ai,199,0.4518,534.0,54.0,249.0,4863.143999999999,4518.0,8.223
measles,combined,0,0.3258,332.0,67.0,323.0,3464.76,3258.0,10.113
measles,combined,1,0.3404,331.0,60.0,284.0,3663.66,3404.0,9.894
measles,combined,2,0.3293,347.0,55.0,235.0,3555.396,3293.0,10.0605
measles,combined,3,0.3157,340.0,56.0,261.0,3401.424,3157.0,10.2645
measles,combined,4,0.3037,280.0,84.0,258.0,3220.776,3037.0,10.4445
measles,combined,5,0.3361,340.0,68.0,263.0,3563.976,3361.0,9.9585
measles,combined,6,0.3561,355.0,65.0,283.0,3819.504,3561.0,9.6585
measles,combined,7,0.3029,276.0,87.0,280.0,3145.428,3029.0,10.4565
measles,combined,8,0.3137,315.0,59.0,266.0,3378.024,3137.0,10.2945
measles,combined,9,0.3456,337.0,68.0,273.0,3660.2279999999996,3456.0,9.816
measles,combined,10,0.3236,330.0,64.0,284.0,3488.16,3236.0,10.146
measles,combined,11,0.3152,321.0,68.0,279.0,3353.3759999999997,3152.0,10.272
measles,combined,12,0.3193,345.0,62.0,227.0,3434.0280000000002,3193.0,10.2105
measles,combined,13,0.3169,332.0,69.0,307.0,3385.668,3169.0,10.2465
measles,combined,14,0.3095,313.0,60.0,234.0,3261.6479999999997,3095.0,10.3575
measles,combined,15,0.333,367.0,67.0,213.0,3521.7,3330.0,10.005
measles,combined,16,0.3169,313.0,61.0,292.0,3394.2479999999996,3169.0,10.2465
measles,combined,17,0.3311,360.0,70.0,248.0,3542.604,3311.0,10.0335
measles,combined,18,0.3189,330.0,62.0,315.0,3380.364,3189.0,10.2165
measles,combined,19,0.3,291.0,64.0,224.0,3218.5919999999996,3000.0,10.5
measles,combined,20,0.3318,328.0,55.0,253.0,3528.876,3318.0,10.023
measles,combined,21,0.3096,341.0,74.0,258.0,3317.808,3096.0,10.356
measles,combined,22,0.3198,307.0,84.0,307.0,3312.0359999999996,3198.0,10.203
measles,combined,23,0.3419,356.0,62.0,228.0,3670.212,3419.0,9.8715
measles,combined,24,0.3245,361.0,63.0,264.0,3427.632,3245.0,10.1325
measles,combined,25,0.3394,316.0,77.0,332.0,3560.8560000000007,3394.0,9.909
measles,combined,26,0.339,373.0,72.0,230.0,3592.212,3390.0,9.915
measles,combined,27,0.3138,297.0,71.0,304.0,3331.848,3138.0,10.293
measles,combined,28,0.3225,312.0,61.0,232.0,3422.3279999999995,3225.0,10.1625
measles,combined,29,0.3069,306.0,71.0,266.0,3205.644,3069.0,10.3965
measles,combined,30,0.3224,304.0,47.0,239.0,3398.772,3224.0,10.164
measles,combined,31,0.3197,336.0,58.0,364.0,3442.764,3197.0,10.1985
measles,combined,32,0.308,313.0,73.0,291.0,3295.032,3080.0,10.38
measles,combined,33,0.3202,310.0,63.0,305.0,3431.2200000000003,3202.0,10.197
measles,combined,34,0.3368,329.0,70.0,299.0,3608.592,3368.0,9.948
measles,combined,35,0.3189,345.0,66.0,284.0,3402.672,3189.0,10.2165
measles,combined,36,0.3145,356.0,73.0,255.0,3364.1400000000003,3145.0,10.2825
measles,combined,37,0.332,339.0,67.0,258.0,3501.732,3320.0,10.02
measles,combined,38,0.3246,338.0,64.0,260.0,3476.928,3246.0,10.131
measles,combined,39,0.3253,348.0,68.0,241.0,3454.3080000000004,3253.0,10.1205
measles,combined,40,0.3372,418.0,62.0,299.0,3681.912,3372.0,9.942
measles,combined,41,0.3173,337.0,63.0,301.0,3424.2,3173.0,10.2405
measles,combined,42,0.3329,372.0,65.0,295.0,3556.02,3329.0,10.0065
measles,combined,43,0.3324,336.0,75.0,326.0,3544.32,3324.0,10.014
measles,combined,44,0.3245,300.0,63.0,270.0,3430.128,3245.0,10.1325
measles,combined,45,0.3209,332.0,74.0,278.0,3410.94,3209.0,10.1865
measles,combined,46,0.311,300.0,63.0,243.0,3296.592,3110.0,10.335
measles,combined,47,0.2984,317.0,74.0,307.0,3155.0999999999995,2984.0,10.524
measles,combined,48,0.3259,332.0,66.0,256.0,3453.06,3259.0,10.1115
measles,combined,49,0.3313,358.0,67.0,343.0,3548.376,3313.0,10.0305
