day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
253,4218.398,101.3936,4037.875,4150.75,4221.0,4288.0,4432.375,5.1224,3.7013,0.0,2.0,5.0,7.0,12.25,4.8878,3.3178,0.0,3.0,4.0,6.0,13.0,5771.5918,100.4575,5565.875,5702.75,5769.5,5840.25,5942.25,0.0005,0.0003,0.0,0.0003,0.0004,0.0006,0.0013,200
254,4218.1495,101.8979,4036.65,4150.0,4221.0,4288.0,4432.0,4.9588,3.6423,0.0,2.0,4.0,7.0,13.175,4.8814,3.2667,1.0,2.0,4.0,7.0,12.175,5772.0103,100.9606,5565.775,5702.25,5767.5,5840.75,5943.525,0.0005,0.0003,0.0001,0.0002,0.0004,0.0007,0.0012,200
255,4217.8557,101.8975,4036.65,4149.25,4221.0,4288.0,4432.0,4.9227,3.5753,0.0,2.0,4.0,7.0,12.175,4.6289,3.0589,1.0,2.0,4.0,6.0,13.0,5772.5928,101.008,5565.775,5702.5,5768.0,5841.0,5944.35,0.0005,0.0003,0.0001,0.0002,0.0004,0.0006,0.0013,200
256,4217.6237,101.9099,4036.65,4149.25,4220.5,4288.0,4432.0,4.6546,3.5347,0.0,2.0,4.0,6.0,13.0,4.4845,2.9849,0.0,2.0,4.0,6.0,12.0,5773.2371,101.0749,5565.775,5703.25,5769.0,5842.0,5945.175,0.0004,0.0003,0.0,0.0002,0.0004,0.0006,0.0012,200
257,4217.3093,101.8991,4034.825,4149.25,4219.5,4287.75,4432.0,4.5515,3.5927,0.0,2.0,4.0,6.0,13.175,4.3505,3.0815,0.0,2.0,4.0,6.0,12.175,5773.7887,101.0972,5565.95,5704.0,5769.5,5842.75,5945.35,0.0004,0.0003,0.0,0.0002,0.0004,0.0006,0.0012,200
258,4216.8705,102.2005,4034.8,4149.0,4218.0,4287.0,4432.0,4.5181,3.6606,0.0,2.0,4.0,6.0,13.0,4.1244,2.8784,0.0,2.0,4.0,6.0,10.0,5774.487,101.4018,5565.8,5704.0,5771.0,5844.0,5946.4,0.0004,0.0003,0.0,0.0002,0.0004,0.0006,0.001,200
259,4216.6114,102.2585,4033.8,4148.0,4218.0,4286.0,4431.2,4.3212,3.4716,0.0,2.0,4.0,6.0,12.2,4.0933,2.8103,0.0,2.0,4.0,6.0,11.0,5774.9741,101.4389,5566.0,5704.0,5771.0,5844.0,5949.2,0.0004,0.0003,0.0,0.0002,0.0004,0.0006,0.0011,200
260,4214.6823,100.1416,4033.0,4148.0,4217.0,4285.25,4420.925,4.2604,3.5554,0.0,2.0,4.0,6.0,12.225,4.0104,2.7348,0.0,2.0,4.0,5.0,10.225,5777.0469,99.391,5571.65,5706.75,5772.0,5845.0,5950.0,0.0004,0.0003,0.0,0.0002,0.0004,0.0005,0.001,200
261,4215.8783,99.5309,4033.7,4148.0,4218.0,4285.0,4421.9,4.3069,3.4181,0.0,2.0,4.0,6.0,12.0,3.9101,2.7172,0.0,2.0,3.0,5.0,11.0,5775.9048,98.664,5571.2,5706.0,5772.0,5845.0,5950.3,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0011,200
262,4215.1223,99.5701,4033.675,4148.0,4216.0,4284.25,4421.55,4.1968,3.3768,0.0,2.0,4.0,6.0,11.0,3.7872,2.6931,0.0,2.0,3.0,5.0,11.0,5776.8936,98.7706,5571.725,5707.0,5773.0,5845.25,5951.0,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0011,200
263,4215.4385,99.5908,4033.0,4148.0,4215.0,4284.5,4421.25,4.0428,3.2913,0.0,2.0,4.0,6.0,10.35,3.7647,2.7063,0.0,2.0,3.0,5.0,10.7,5776.754,98.6893,5572.2,5708.5,5773.0,5845.5,5952.05,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0011,200
264,4216.0269,99.2209,4032.625,4148.25,4216.5,4283.75,4421.0,3.9301,3.2213,0.0,2.0,4.0,5.0,10.375,3.7903,2.7832,0.0,2.0,3.0,5.0,11.0,5776.2527,98.2715,5573.25,5709.25,5773.5,5844.75,5952.125,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0011,200
265,4216.0,99.5084,4032.6,4148.0,4218.0,4284.0,4421.4,3.8054,3.094,0.0,2.0,3.0,5.0,10.0,3.6865,2.731,0.0,2.0,3.0,5.0,10.4,5776.5081,98.5285,5573.0,5709.0,5774.0,5845.0,5954.0,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.001,200
266,4216.3591,99.6012,4032.0,4151.0,4218.0,4284.0,4423.0,3.895,3.0836,0.0,2.0,3.0,5.0,10.5,3.5193,2.4822,0.0,2.0,3.0,5.0,9.0,5776.2265,98.5893,5572.0,5709.0,5775.0,5845.0,5954.0,0.0004,0.0002,0.0,0.0002,0.0003,0.0005,0.0009,200
267,4216.0939,99.6904,4031.0,4150.0,4218.0,4284.0,4423.0,3.8122,3.0517,0.0,1.0,3.0,5.0,10.0,3.4475,2.4705,0.0,2.0,3.0,4.0,9.5,5776.6464,98.5597,5572.5,5710.0,5775.0,5845.0,5954.5,0.0003,0.0002,0.0,0.0002,0.0003,0.0004,0.001,200
268,4215.6333,99.8567,4029.95,4149.5,4217.5,4284.25,4422.4,3.6778,2.9091,0.0,1.0,3.0,5.0,10.0,3.4222,2.4876,0.0,2.0,3.0,4.0,10.0,5777.2667,98.8258,5572.225,5710.0,5775.5,5846.0,5954.525,0.0003,0.0002,0.0,0.0002,0.0003,0.0004,0.001,200
269,4215.8492,99.8997,4029.35,4150.0,4217.0,4284.0,4422.25,3.6704,2.9136,0.0,1.0,3.0,5.0,10.0,3.2793,2.5215,0.0,1.0,3.0,4.0,10.0,5777.2011,98.9494,5571.95,5710.0,5775.0,5846.0,5955.55,0.0003,0.0003,0.0,0.0001,0.0003,0.0004,0.001,200
270,4217.1314,100.1309,4029.05,4150.5,4219.0,4284.0,4423.4,3.6914,2.9055,0.0,2.0,3.0,5.0,10.0,3.3029,2.4991,0.0,1.0,3.0,4.0,10.0,5775.8743,99.0876,5570.85,5708.5,5774.0,5846.0,5957.95,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.001,200
271,4216.3392,99.4026,4027.25,4150.5,4219.0,4284.0,4410.25,3.7135,2.8766,0.0,2.0,3.0,5.0,10.75,3.1345,2.4541,0.0,1.0,3.0,4.0,9.75,5776.8129,98.3742,5579.75,5709.5,5774.0,5846.0,5958.75,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.001,200
272,4214.8284,98.503,4026.2,4150.0,4217.0,4284.0,4398.4,3.6746,2.9363,0.0,1.0,3.0,5.0,10.8,3.1598,2.4358,0.0,1.0,3.0,4.0,9.6,5778.3373,97.6558,5587.4,5712.0,5775.0,5847.0,5958.8,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.001,200
273,4215.5,98.1854,4024.225,4150.75,4217.5,4283.25,4398.975,3.6429,2.9161,0.0,2.0,3.0,5.0,10.0,3.1012,2.511,0.0,1.0,3.0,4.0,9.825,5777.756,97.2108,5587.55,5711.25,5774.0,5847.0,5959.825,0.0003,0.0003,0.0,0.0001,0.0003,0.0004,0.001,200
274,4215.0299,98.4591,4023.2,4150.5,4217.0,4283.0,4399.55,3.503,2.866,0.0,2.0,3.0,5.0,9.85,3.1377,2.459,0.0,1.0,2.0,4.0,9.0,5778.3293,97.4393,5587.9,5711.5,5775.0,5847.0,5960.7,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
275,4214.7126,98.5575,4021.9,4150.0,4217.0,4283.0,4399.55,3.4731,2.7875,0.0,1.0,3.0,5.0,9.0,3.1557,2.4689,0.0,1.0,3.0,4.5,9.0,5778.6587,97.4768,5587.9,5712.5,5775.0,5847.0,5960.85,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.0009,200
276,4214.5389,98.6211,4021.6,4150.0,4216.0,4283.0,4399.55,3.3413,2.7788,0.0,1.0,3.0,5.0,9.85,3.0778,2.3163,0.0,1.0,3.0,4.0,8.0,5779.0419,97.5606,5589.75,5712.5,5775.0,5848.0,5960.85,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.0008,200
277,4214.6545,99.1435,4021.3,4149.0,4217.0,4282.0,4400.7,3.3333,2.7663,0.0,1.0,3.0,5.0,9.9,3.0303,2.1275,0.0,1.0,3.0,4.0,7.9,5778.9818,98.0564,5588.6,5712.0,5774.0,5848.0,5962.0,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.0008,200
278,4214.3902,99.4529,4021.225,4147.5,4217.0,4282.25,4401.275,3.3171,2.6818,0.0,1.0,3.0,5.0,9.0,3.0122,2.3321,0.0,1.0,2.0,4.0,8.0,5779.2805,98.3702,5588.875,5711.25,5773.5,5848.0,5963.85,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
279,4213.3457,99.6533,4021.075,4146.25,4215.5,4281.75,4402.4,3.2099,2.6999,0.0,1.0,3.0,5.0,9.95,3.0123,2.1942,0.0,1.0,3.0,4.0,8.0,5780.4321,98.6022,5587.625,5712.25,5775.0,5848.0,5963.975,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.0008,200
280,4213.1111,99.7007,4021.05,4146.0,4215.5,4280.75,4402.4,3.1543,2.7161,0.0,1.0,3.0,4.75,9.975,2.9074,2.2161,0.0,1.0,2.5,4.0,8.0,5780.8272,98.712,5588.6,5712.25,5775.5,5848.0,5964.975,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
281,4213.575,100.1157,4020.9,4146.0,4216.5,4281.5,4403.2,3.0812,2.6832,0.0,1.0,2.0,5.0,9.025,2.8438,2.1695,0.0,1.0,2.0,4.0,8.025,5780.5,99.0873,5587.9,5711.75,5775.0,5848.0,5965.025,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
282,4210.8141,99.7033,4020.5,4146.0,4214.5,4280.0,4404.0,3.0192,2.5657,0.0,1.0,3.0,4.0,9.125,2.7885,2.1153,0.0,1.0,2.0,4.0,7.0,5783.3782,98.8439,5587.5,5714.0,5779.0,5849.5,5967.125,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0007,200
283,4210.8323,99.9917,4020.25,4146.0,4215.0,4280.0,4404.2,2.9677,2.6161,0.0,1.0,2.0,4.0,9.0,2.7097,2.1281,0.0,1.0,2.0,4.0,7.15,5783.4903,99.1374,5587.55,5714.0,5779.0,5850.0,5967.15,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0007,200
284,4210.6104,100.3356,4019.95,4146.0,4215.0,4279.75,4402.75,2.8831,2.5328,0.0,1.0,2.0,4.0,9.0,2.6753,2.2065,0.0,1.0,2.0,4.0,9.0,5783.8312,99.5603,5587.475,5714.5,5778.0,5850.5,5967.35,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
285,4210.8562,100.5746,4018.2,4146.0,4215.0,4280.0,4402.8,2.7908,2.4804,0.0,1.0,2.0,4.0,9.2,2.5948,2.1736,0.0,1.0,2.0,4.0,8.2,5783.7582,99.76,5589.0,5716.0,5776.0,5851.0,5967.8,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
286,4210.4106,101.1683,4018.0,4146.0,4215.0,4280.0,4403.25,2.755,2.3864,0.0,1.0,2.0,4.0,8.5,2.5563,2.1489,0.0,1.0,2.0,4.0,7.5,5784.2781,100.4572,5589.5,5715.0,5778.0,5851.5,5969.0,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
287,4211.02,101.1132,4017.9,4146.0,4215.5,4280.0,4403.475,2.6,2.2331,0.0,1.0,2.0,4.0,8.275,2.5067,2.2767,0.0,1.0,2.0,3.75,8.275,5783.8733,100.4759,5589.35,5714.5,5777.5,5850.5,5970.1,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
288,4211.8176,100.74,4017.375,4146.0,4215.5,4280.25,4403.925,2.5,2.1388,0.0,1.0,2.0,4.0,7.0,2.4865,2.361,0.0,1.0,2.0,3.25,8.325,5783.1959,100.0019,5591.05,5714.0,5778.0,5849.5,5970.975,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0008,200
289,4210.6573,101.331,4016.75,4145.5,4214.0,4280.0,4405.05,2.4615,2.0304,0.0,1.0,2.0,4.0,7.0,2.5245,2.2927,0.0,1.0,2.0,3.5,8.9,5784.3566,100.6481,5590.3,5714.0,5780.0,5850.5,5971.35,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
290,4209.6761,101.3019,4016.1,4145.25,4213.0,4279.0,4405.275,2.4155,2.0495,0.0,1.0,2.0,4.0,8.0,2.4085,2.0663,0.0,1.0,2.0,3.0,8.0,5785.5,100.6655,5591.15,5715.25,5782.0,5851.5,5972.95,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0008,200
291,4209.4714,102.0508,4015.425,4143.5,4212.5,4279.25,4405.725,2.3857,1.9552,0.0,1.0,2.0,4.0,7.0,2.3929,2.1337,0.0,1.0,2.0,3.0,8.525,5785.75,101.3767,5590.85,5715.75,5782.0,5852.25,5973.525,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0009,200
292,4208.0435,102.067,4015.275,4142.5,4211.5,4279.0,4406.175,2.3623,1.9816,0.0,1.0,2.0,3.75,6.575,2.2899,1.9118,0.0,1.0,2.0,3.0,7.575,5787.3043,101.491,5590.55,5717.0,5783.0,5852.75,5974.575,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0008,200
293,4208.6667,102.9611,4014.7,4142.5,4212.0,4279.5,4406.85,2.3778,2.1598,0.0,1.0,2.0,4.0,7.0,2.237,1.7689,0.0,1.0,2.0,3.0,6.65,5786.7185,102.3467,5590.1,5717.0,5783.0,5852.5,5975.3,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0007,200
294,4208.5185,102.983,4014.0,4142.5,4212.0,4279.5,4406.85,2.3111,2.1481,0.0,1.0,2.0,3.0,7.65,2.1407,1.7134,0.0,1.0,2.0,3.0,6.0,5787.0296,102.3879,5590.1,5717.0,5784.0,5852.5,5976.3,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
295,4207.985,103.7044,4013.3,4141.0,4212.0,4279.0,4407.3,2.3308,2.1858,0.0,1.0,2.0,3.0,8.0,2.1053,1.7048,0.0,1.0,2.0,3.0,6.0,5787.5789,103.0527,5589.8,5717.0,5784.0,5854.0,5976.7,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
296,4206.4308,101.323,4013.225,4140.25,4212.0,4279.0,4395.825,2.2077,2.1293,0.0,1.0,2.0,3.0,8.0,2.2,1.707,0.0,1.0,2.0,3.0,6.0,5789.1615,100.7634,5599.95,5717.0,5783.5,5854.5,5977.775,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
297,4206.3178,101.7419,4013.2,4140.0,4212.0,4279.0,4396.4,2.1085,2.0807,0.0,1.0,1.0,3.0,7.0,2.124,1.633,0.0,1.0,2.0,3.0,6.0,5789.4496,101.1947,5600.2,5717.0,5783.0,5856.0,5979.4,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
298,4206.5781,102.0339,4013.0,4138.5,4212.0,4279.25,4396.15,2.1172,2.1199,0.0,1.0,1.0,3.0,7.65,2.0859,1.5513,0.0,1.0,2.0,3.0,6.0,5789.2188,101.4425,5599.675,5716.75,5782.0,5856.75,5979.475,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
299,4205.1654,101.4467,4012.15,4137.0,4211.0,4278.5,4396.7,2.0236,2.1607,0.0,0.0,1.0,3.0,7.0,2.0787,1.5553,0.0,1.0,2.0,3.0,6.0,5790.7323,100.8661,5599.15,5718.0,5783.0,5858.5,5979.7,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
300,4206.0873,101.1522,4012.125,4140.25,4212.0,4278.75,4397.25,1.9603,2.1617,0.0,0.0,1.5,3.0,7.0,2.0,1.6085,0.0,1.0,2.0,3.0,6.0,5789.9524,100.5472,5599.625,5718.25,5783.0,5856.0,5979.875,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
301,4204.7742,101.0049,4012.075,4137.5,4212.0,4278.0,4398.35,1.9516,1.9994,0.0,0.0,1.5,3.0,6.0,2.0,1.718,0.0,1.0,2.0,3.0,6.0,5791.2742,100.4358,5598.575,5718.75,5783.5,5857.75,5981.85,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
302,4203.1083,101.0219,4011.0,4137.5,4209.5,4277.25,4400.225,1.9583,2.0347,0.0,1.0,1.0,3.0,6.0,2.1,1.6703,0.0,1.0,2.0,3.0,6.025,5792.8333,100.5376,5596.8,5719.0,5784.5,5857.75,5982.15,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
303,4202.3277,101.3025,4011.0,4134.5,4209.0,4277.5,4400.45,1.8655,2.1574,0.0,0.0,1.0,2.0,7.0,2.1597,1.7916,0.0,1.0,2.0,3.0,6.05,5793.6471,100.696,5596.6,5719.0,5785.0,5858.5,5982.3,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
304,4199.3675,99.4843,4010.9,4130.0,4209.0,4274.0,4380.2,1.8718,2.2054,0.0,0.0,1.0,2.0,6.1,1.9658,1.7635,0.0,1.0,1.0,3.0,6.1,5796.7949,99.0593,5616.8,5722.0,5787.0,5861.0,5984.4,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0006,200
305,4198.2054,99.4568,4010.55,4130.0,4206.5,4272.5,4382.175,2.0,2.22,0.0,1.0,2.0,3.0,6.45,1.8929,1.7079,0.0,1.0,1.0,3.0,6.225,5797.9018,99.0178,5614.825,5722.0,5788.5,5861.25,5984.9,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0006,200
306,4199.2294,100.2397,4010.1,4130.0,4208.0,4274.0,4383.9,2.0917,2.3168,0.0,1.0,1.0,3.0,7.3,1.789,1.5209,0.0,1.0,1.0,3.0,5.0,5796.8899,99.6598,5613.8,5722.0,5788.0,5862.0,5985.2,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0005,200
307,4198.875,99.72,4009.725,4130.0,4207.5,4271.75,4386.775,2.1442,2.2464,0.0,1.0,2.0,3.0,6.425,1.7885,1.517,0.0,1.0,1.0,3.0,5.0,5797.1923,99.1724,5610.8,5722.75,5787.0,5862.0,5985.7,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0005,200
308,4197.3267,98.5786,4009.5,4130.0,4207.0,4264.0,4388.5,2.1584,2.2415,0.0,1.0,1.0,3.0,7.0,1.7426,1.4936,0.0,1.0,1.0,2.0,5.5,5798.7723,98.0283,5609.5,5727.0,5789.0,5863.0,5986.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0005,200
309,4200.0,96.3673,4011.425,4131.75,4207.5,4269.25,4390.225,2.1122,2.2673,0.0,1.0,2.0,3.0,6.575,1.8469,1.5672,0.0,1.0,2.0,2.0,6.0,5796.0408,95.6489,5608.2,5724.75,5787.5,5862.0,5984.0,0.0002,0.0002,0.0,0.0001,0.0002,0.0002,0.0006,200
310,4199.8776,96.3974,4011.425,4131.75,4207.5,4268.5,4390.225,2.0918,2.2682,0.0,1.0,1.0,3.0,6.0,1.7857,1.4375,0.0,1.0,2.0,2.0,5.0,5796.2449,95.7248,5608.2,5725.0,5787.5,5862.75,5984.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0005,200
311,4200.6495,96.5204,4011.0,4137.0,4208.0,4268.0,4390.8,2.0619,2.1482,0.0,1.0,1.0,3.0,5.6,1.7113,1.3844,0.0,1.0,2.0,2.0,5.0,5795.5773,95.7641,5608.2,5725.0,5787.0,5860.0,5984.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0005,200
312,4202.0211,95.4812,4012.4,4137.5,4208.0,4271.0,4391.95,2.0421,1.9784,0.0,1.0,1.0,3.0,6.0,1.7684,1.4176,0.0,1.0,2.0,2.0,5.65,5794.1684,94.6749,5607.05,5725.0,5789.0,5858.5,5982.6,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0006,200
313,4202.5699,96.0836,4012.2,4138.0,4208.0,4274.0,4393.1,2.0538,1.9695,0.0,1.0,1.0,3.0,6.0,1.6989,1.4795,0.0,1.0,1.0,2.0,5.0,5793.6774,95.2984,5605.9,5725.0,5789.0,5857.0,5983.5,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0005,200
314,4202.3333,96.1265,4011.9,4138.0,4208.0,4274.0,4393.1,2.1613,2.0069,0.0,1.0,2.0,3.0,6.7,1.6774,1.6075,0.0,1.0,1.0,2.0,5.0,5793.828,95.3455,5605.9,5725.0,5789.0,5857.0,5983.5,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
315,4201.5055,96.8506,4011.0,4137.0,4208.0,4271.0,4394.25,2.0989,1.9161,0.0,1.0,2.0,3.0,6.0,1.7582,1.8177,0.0,1.0,1.0,2.0,5.0,5794.6374,96.1007,5604.75,5725.5,5789.0,5858.5,5983.75,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
316,4199.7,96.1237,4010.45,4136.5,4207.5,4266.75,4394.825,2.0222,1.9943,0.0,1.0,1.0,3.0,6.55,1.7667,1.8562,0.0,1.0,1.0,2.0,6.0,5796.5111,95.4005,5604.175,5727.25,5790.0,5859.25,5984.65,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0006,200
317,4198.7528,96.327,4010.4,4136.0,4207.0,4263.0,4395.4,1.9551,1.954,0.0,1.0,1.0,3.0,6.6,1.7079,1.9842,0.0,1.0,1.0,2.0,6.6,5797.5843,95.7109,5603.6,5732.0,5790.0,5860.0,5984.8,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0007,200
318,4198.6552,97.0767,4010.3,4132.5,4207.0,4264.5,4396.55,1.977,1.8256,0.0,1.0,1.0,3.0,5.85,1.6437,1.9057,0.0,0.0,1.0,2.0,5.0,5797.7241,96.497,5602.45,5729.5,5790.0,5863.0,5985.1,0.0002,0.0002,0.0,0.0,0.0001,0.0002,0.0005,200
319,4197.5595,98.0894,4010.15,4128.75,4204.0,4263.75,4398.275,1.9762,1.8191,0.0,1.0,1.0,3.0,5.925,1.6071,1.7662,0.0,0.0,1.0,2.0,5.925,5798.8571,97.5444,5600.725,5731.5,5791.0,5866.0,5985.625,0.0002,0.0002,0.0,0.0,0.0001,0.0002,0.0006,200
320,4197.012,98.6023,4010.05,4128.5,4201.0,4264.5,4398.85,1.8434,1.8979,0.0,0.0,1.0,3.0,5.95,1.6386,1.6543,0.0,0.5,1.0,2.0,5.0,5799.506,98.1082,5600.15,5730.5,5794.0,5867.0,5985.8,0.0002,0.0002,0.0,0.0,0.0001,0.0002,0.0005,200
321,4196.0123,98.4944,4010.0,4128.0,4201.0,4263.0,4399.0,1.8519,1.7785,0.0,1.0,1.0,3.0,5.0,1.6667,1.6851,0.0,1.0,1.0,2.0,5.0,5800.4691,98.098,5599.0,5734.0,5794.0,5868.0,5986.0,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
322,4193.225,96.1334,4009.925,4127.5,4198.5,4259.25,4377.55,1.85,1.7755,0.0,1.0,1.0,3.0,5.025,1.5625,1.5153,0.0,0.0,1.0,2.0,4.05,5803.3625,95.923,5621.425,5735.0,5795.5,5869.0,5987.05,0.0002,0.0002,0.0,0.0,0.0001,0.0002,0.0004,200
323,4194.1795,97.0893,4009.775,4126.5,4203.5,4261.75,4378.575,1.8462,1.6257,0.0,1.0,1.0,3.0,5.0,1.7179,1.7752,0.0,1.0,1.0,2.0,5.225,5802.2564,96.8952,5620.275,5735.0,5793.5,5869.0,5987.225,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
324,4195.8312,96.4628,4009.7,4128.0,4207.0,4263.0,4379.1,1.8182,1.6805,0.0,1.0,1.0,3.0,5.1,1.6494,1.6731,0.0,1.0,1.0,2.0,5.3,5800.7013,96.3125,5619.7,5735.0,5791.0,5869.0,5988.2,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
325,4195.6623,96.4847,4009.6,4128.0,4206.0,4263.0,4379.1,1.8182,1.7635,0.0,1.0,1.0,3.0,5.0,1.6364,1.5196,0.0,1.0,1.0,2.0,5.1,5800.8831,96.3292,5619.7,5735.0,5791.0,5870.0,5989.1,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
326,4195.5974,96.4946,4009.6,4128.0,4206.0,4263.0,4379.1,1.7792,1.7479,0.0,0.0,1.0,3.0,5.1,1.6104,1.5967,0.0,1.0,1.0,2.0,6.0,5801.013,96.413,5619.7,5735.0,5791.0,5870.0,5989.3,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0006,200
327,4194.7333,97.4683,4009.4,4127.0,4206.0,4260.5,4380.15,1.72,1.7093,0.0,0.0,1.0,3.0,5.3,1.7733,1.5194,0.0,1.0,1.0,2.5,6.0,5801.7733,97.406,5618.55,5732.5,5791.0,5870.5,5989.45,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0006,200
328,4194.6267,97.4601,4009.4,4127.0,4206.0,4260.5,4380.15,1.7467,1.7289,0.0,1.0,1.0,2.5,5.45,1.6667,1.4079,0.0,1.0,1.0,2.0,5.0,5801.96,97.4272,5618.55,5732.5,5792.0,5870.5,5989.45,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0005,200
329,4193.2055,98.2159,4009.2,4126.0,4200.0,4257.0,4381.2,1.5753,1.6954,0.0,0.0,1.0,2.0,5.6,1.7123,1.3797,0.0,1.0,1.0,3.0,5.0,5803.5068,98.3365,5617.6,5736.0,5797.0,5871.0,5989.8,0.0002,0.0001,0.0,0.0001,0.0001,0.0003,0.0005,200
330,4193.4861,98.7684,4009.1,4126.0,4201.5,4258.5,4381.725,1.6528,1.701,0.0,0.0,1.0,3.0,5.675,1.5556,1.3732,0.0,1.0,1.0,3.0,4.45,5803.3056,98.868,5617.05,5736.25,5795.5,5872.0,5989.9,0.0002,0.0001,0.0,0.0001,0.0001,0.0003,0.0004,200
331,4194.4638,99.9611,4008.8,4126.0,4200.0,4263.0,4383.3,1.7246,1.6584,0.0,1.0,1.0,3.0,5.6,1.6087,1.4667,0.0,1.0,1.0,3.0,4.6,5802.2029,99.9395,5616.1,5731.0,5798.0,5872.0,5990.2,0.0002,0.0001,0.0,0.0001,0.0001,0.0003,0.0005,200
332,4191.6765,98.187,4008.7,4126.0,4196.5,4258.5,4360.2,1.6765,1.64,0.0,0.75,1.0,2.0,6.0,1.4853,1.5386,0.0,1.0,1.0,2.0,4.325,5805.1618,98.2869,5638.475,5736.25,5798.5,5872.0,5990.3,0.0001,0.0002,0.0,0.0001,0.0001,0.0002,0.0004,200
333,4192.1791,98.7501,4008.6,4125.5,4200.0,4260.0,4361.6,1.7164,1.7347,0.0,0.0,1.0,2.0,6.35,1.5522,1.5287,0.0,1.0,1.0,2.0,4.7,5804.5522,98.7961,5637.05,5734.5,5798.0,5872.0,5990.4,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0005,200
