disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
covid19,patient_ai,30,0.7066,1401.0,49.0,182.0,6131.588400000001,7066.0,1.1736
covid19,patient_ai,31,0.7137,1293.0,40.0,226.0,6152.619600000001,7137.0,1.1452
covid19,patient_ai,32,0.7039,1432.0,34.0,204.0,6119.996400000001,7039.0,1.1844
covid19,patient_ai,33,0.7082,1390.0,36.0,200.0,6175.720800000001,7082.0,1.1672
covid19,patient_ai,34,0.6934,1285.0,33.0,170.0,6008.382000000001,6934.0,1.2264
covid19,patient_ai,35,0.7289,1443.0,39.0,172.0,6390.172800000001,7289.0,1.0844
covid19,patient_ai,36,0.7183,1608.0,36.0,194.0,6267.3804,7183.0,1.1268
covid19,patient_ai,37,0.7183,1346.0,41.0,171.0,6290.978400000001,7183.0,1.1268
covid19,patient_ai,38,0.7228,1548.0,35.0,242.0,6258.189600000001,7228.0,1.1088
covid19,patient_ai,39,0.7249,1452.0,41.0,171.0,6283.360800000001,7249.0,1.1004
covid19,patient_ai,40,0.7162,1468.0,49.0,246.0,6202.134,7162.0,1.1352
covid19,patient_ai,41,0.7446,1407.0,38.0,200.0,6467.011200000001,7446.0,1.0216
covid19,patient_ai,42,0.6911,1399.0,38.0,189.0,5949.345600000001,6911.0,1.2356
covid19,patient_ai,43,0.724,1479.0,32.0,214.0,6252.9732,7240.0,1.104
covid19,patient_ai,44,0.706,1610.0,37.0,158.0,6165.2880000000005,7060.0,1.176
covid19,patient_ai,45,0.7123,1324.0,33.0,237.0,6201.223200000001,7123.0,1.1508
covid19,patient_ai,46,0.731,1422.0,34.0,172.0,6347.613600000001,7310.0,1.076
covid19,patient_ai,47,0.6911,1372.0,46.0,233.0,5950.008000000002,6911.0,1.2356
covid19,patient_ai,48,0.7142,1466.0,36.0,175.0,6173.319600000001,7142.0,1.1432
covid19,patient_ai,49,0.736,1475.0,36.0,192.0,6402.7584,7360.0,1.056
covid19,patient_ai,50,0.7057,1507.0,35.0,195.0,6155.1036,7057.0,1.1772
covid19,patient_ai,51,0.7231,1366.0,32.0,162.0,6264.482400000001,7231.0,1.1076
covid19,patient_ai,52,0.7262,1110.0,45.0,260.0,6278.392800000001,7262.0,1.0952
covid19,patient_ai,53,0.6981,1400.0,35.0,186.0,6019.56,6981.0,1.2076
covid19,patient_ai,54,0.7302,1692.0,33.0,154.0,6395.886,7302.0,1.0792
covid19,patient_ai,55,0.7294,1411.0,40.0,185.0,6328.072800000001,7294.0,1.0824
covid19,patient_ai,56,0.7261,1285.0,43.0,217.0,6310.270800000001,7261.0,1.0956
covid19,patient_ai,57,0.7254,1405.0,42.0,175.0,6280.4628,7254.0,1.0984
covid19,patient_ai,58,0.7316,1345.0,38.0,211.0,6360.696000000001,7316.0,1.0736
covid19,patient_ai,59,0.7193,1446.0,36.0,172.0,6177.708000000001,7193.0,1.1228
covid19,patient_ai,60,0.7277,1425.0,40.0,227.0,6269.864400000001,7277.0,1.0892
covid19,patient_ai,61,0.7027,1419.0,35.0,172.0,6128.110800000001,7027.0,1.1892
covid19,patient_ai,62,0.7278,1563.0,39.0,170.0,6310.353600000001,7278.0,1.0888
covid19,patient_ai,63,0.7175,1407.0,39.0,194.0,6184.8288,7175.0,1.13
covid19,patient_ai,64,0.725,1535.0,37.0,186.0,6322.359600000001,7250.0,1.1
covid19,patient_ai,65,0.7035,1401.0,37.0,240.0,6061.0428,7035.0,1.186
covid19,patient_ai,66,0.716,1260.0,43.0,199.0,6195.0132,7160.0,1.136
covid19,patient_ai,67,0.7204,1701.0,36.0,209.0,6185.4084,7204.0,1.1184
covid19,patient_ai,68,0.729,1359.0,32.0,182.0,6354.817200000001,7290.0,1.084
covid19,patient_ai,69,0.7137,1341.0,48.0,213.0,6232.6044,7137.0,1.1452
covid19,patient_ai,70,0.701,1426.0,39.0,172.0,6059.800800000001,7010.0,1.196
covid19,patient_ai,71,0.7146,1352.0,37.0,197.0,6139.785600000001,7146.0,1.1416
